name,brand,cuisine,lat,lon,state,source
,,fish_and_chips;burger,-33.753549,150.888051,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Ocean Master Ashbury,,fish_and_chips,-33.900936,151.119969,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Naji's Charcoal Chicken & Kebabs,,kebab;chicken,-33.936757,151.146585,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Taco Bell,Taco Bell,tex-mex,-33.905972,151.20322,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Simply Chickens,,chicken,-33.797418,151.250868,New South Wales,OpenStreetMap amenity=fast_food via Overpass
I ♥️ pizza,,pizza,-33.676567,151.301849,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-32.807588,151.502412,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-32.807602,151.502614,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rathmines Take-Away,,,-33.043064,151.593267,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rathmines Fusion,,pizza;kebab;indian,-33.043006,151.593236,New South Wales,OpenStreetMap amenity=fast_food via Overpass
New Ginger & Spice,,asian,-33.88486,151.20199,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Frango Charcoal Chicken,,chicken,-33.719712,150.840987,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-33.719782,150.840986,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pizza Hut Express,Pizza Hut,pizza,-33.719859,150.840984,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Burger Point,,burger,-33.719704,150.840857,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pizza Cutters,,pizza,-33.80907,151.184202,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rooster & Grill,,chicken;burger,-33.809189,151.184999,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Artarmon Seafood,,fish_and_chips,-33.808972,151.184669,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Mascot Kebabs,,kebab,-33.930588,151.194284,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Chargrill Charlie's,,chicken,-33.889168,151.274853,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Napoli Centro Pizzrria,,pizza,-33.931817,151.125504,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Hebersham Take Away,,,-33.748796,150.823987,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Mina Bakery,,pizza,-33.80792,150.987904,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Burger World,,burger,-33.936576,151.14231,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pizza & Co,,pizza,-33.939074,151.145585,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Arncliffe Halal Chickens,,,-33.93676,151.141979,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Ogalo,,burger;chicken,-33.82513,151.200748,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-33.824669,151.201262,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Chargrill Charlie's,,chicken;burger,-33.814466,151.168842,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Oporto,Oporto,burger;chicken,-33.80619,150.988893,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-33.825226,151.200749,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Milky Lane,,burger,-33.825952,151.202028,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Plan B,,burger,-33.824556,151.201041,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Brazilian Flame Meats and Barbeque,,,-33.910095,151.2026,New South Wales,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-33.822464,151.194473,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-33.823804,151.193556,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Yes Pizza,,pizza,-33.678122,151.30339,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Hot Star Large Fried Chicken,,chicken,-33.918164,151.033583,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Bankstown Kebab House,,kebab;curry,-33.918111,151.033594,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Sammy's Kebabs,,kebab,-33.883905,150.924533,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Banh Bao,,,-33.884354,150.928113,New South Wales,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.761521,151.591108,New South Wales,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-32.761645,151.59125,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Oporto,Oporto,burger;chicken,-32.761617,151.590687,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-32.761883,151.590297,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Burger Urge,Burger Urge,burger,-32.761694,151.590581,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pizza Hut Express,Pizza Hut,pizza,-33.886981,150.942743,New South Wales,OpenStreetMap amenity=fast_food via Overpass
TC Brother`s,,kebab;pizza,-33.933654,151.026647,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Telopea Takeaway,,burger;fish_and_chips,-33.795884,151.044848,New South Wales,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-32.739219,151.86647,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Super Nash Brothers,,american;chicken,-33.902864,151.213233,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Crust,Crust,pizza,-33.917386,151.03257,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Mario's Chicken & Kebab,,chicken,-34.071744,150.80423,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-33.902954,150.896125,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Sandwich Chefs,,sandwich,-33.947609,150.899604,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Donut King,Donut King,donut;coffee_shop,-33.94799,150.899835,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Prestons Village Takeaway Food,,,-33.94971,150.863689,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-33.918207,151.040158,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Henny Penny,,chicken,-32.746974,151.582148,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Hilltop Fish and Chips,,fish_and_chips;burger,-32.962395,151.711429,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-33.695193,150.819809,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Oporto,Oporto,burger;chicken,-33.704988,150.874726,New South Wales,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-33.879629,151.214998,New South Wales,OpenStreetMap amenity=fast_food via Overpass
,,mexican,-33.012959,151.68506,New South Wales,OpenStreetMap amenity=fast_food via Overpass
,,indian,-33.012889,151.68496,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-33.242747,151.506281,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Campbelltown Fried Chicken,,chicken,-34.06855,150.813318,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-34.068039,150.813291,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Kebabs & Pizza on Queen,,,-34.067156,150.814104,New South Wales,OpenStreetMap amenity=fast_food via Overpass
King Charcoal Chicken,,chicken,-34.064419,150.81652,New South Wales,OpenStreetMap amenity=fast_food via Overpass
King Kebab House,,kebab,-34.066869,150.813918,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Cafe n Meal,,,-34.067735,150.813149,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Broaster Chicken,,chicken,-34.067674,150.81319,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Manoosh & Co,,lebanese,-33.918532,150.853839,New South Wales,OpenStreetMap amenity=fast_food via Overpass
D'Pizza Man,,pizza,-33.952304,151.031491,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Lov'n Oven,,pizza,-33.953304,151.032882,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Cecil's Kitchen,,burger;fish_and_chips,-33.274041,151.426271,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Xquisite Smoothies,,juice,-33.952263,151.032273,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-33.779584,150.813094,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Joe's Sandwich Bar,,sandwich,-33.867776,151.204638,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Fishbowl,Fishbowl,salad,-33.86755,151.204579,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Fishbowl,Fishbowl,salad,-33.87214,151.225168,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Sydney's Charcoal Chicken,,chicken,-33.743608,150.809168,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Sushi Culture,,sushi,-33.744039,150.809387,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-33.745506,150.83551,New South Wales,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-33.749947,151.224333,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Lord of the Fries,Lord of the Fries,burger,-33.895378,151.181774,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Fishbowl,Fishbowl,salad,-33.895336,151.181819,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Turkish Grill,,turkish,-33.753547,151.285171,New South Wales,OpenStreetMap amenity=fast_food via Overpass
North Steyne Snack Shack,,fish_and_chips,-33.79045,151.28526,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Burger Hounds,,burger,-33.718493,151.117269,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Chargrill Charlie's Wahroonga,,chicken,-33.718408,151.116774,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Menya Noodle Bar,,japanese;noodle,-33.88107,151.203612,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Eat Falafel,,,-33.922396,151.202216,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Noodle & Dumplings Bar,,,-33.913771,151.206493,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Ocean Six Noodle & Dumpling,,,-33.913982,151.205499,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Slurp! Slurp!,,noodle,-33.91426,151.205375,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Arthur's Pizza,,,-33.910621,151.204582,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Black and Gold Burgers,,,-33.91075,151.205555,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Gyradiko,,greek,-33.922105,151.200468,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Ole,,chicken,-33.922598,151.204171,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Roseberry Kebab House,,kebab,-33.912798,151.201607,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Evergreen Spot,,fish_and_chips;burger;sandwich;kebab,-33.922437,151.202857,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Philly Up,,american;burger;hot_dog,-33.877691,151.215689,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Bird chicken shop,,chicken,-33.798545,151.287446,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Oporto,Oporto,burger;chicken,-33.856003,151.163165,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Flipp Burgers,,burger,-33.765213,150.827033,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Yummy Charcoal Chicken,,chicken,-33.766008,150.823948,New South Wales,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-33.766666,150.819393,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Cobb & Co,,sandwich,-33.766289,150.819471,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Xcel Roll,,sandwich;vietnamese,-33.766204,150.820835,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Sushi Yuzen,,sushi,-33.865755,151.206893,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Gojima,,,-33.865864,151.20704,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Jimmy's Falafel,,,-33.866748,151.207301,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-33.955659,150.893099,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-33.955582,150.892608,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rons Handburger Liverpool,,burger,-33.927259,150.918023,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Tropicana,,juice,-33.924783,150.921437,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pizza Hut Express,Pizza Hut,pizza,-33.924731,150.921135,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Classic Burger,,burger,-33.925827,150.921448,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Johnny's Kebab & Pizza,,,-33.924584,150.926409,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Al Barakeh Charcoal Chicken,,chicken,-33.924816,150.923785,New South Wales,OpenStreetMap amenity=fast_food via Overpass
John Dory's,,fish_and_chips,-32.72117,152.143927,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pampa,,,-32.756648,152.067847,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Farm Pizza and Kebab House,,kebab,-33.91433,150.930213,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-33.920505,150.927697,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Guo Kui Master,,guokui,-33.796659,151.182087,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Hornsby Kisok,,,-33.702697,151.09859,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Karl's Charcoal Chicken,,chicken,-33.907945,151.171512,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pizza M,,,-33.878784,151.195702,New South Wales,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-33.952042,150.814675,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Nanjing Dumpling,,dumpling,-33.87879,151.203906,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Pizza Peddlers Cafe & Bar,,pizza,-33.513733,151.337268,New South Wales,OpenStreetMap amenity=fast_food via Overpass
The Fish Inn,,"fish_and_chips,burger",-32.184205,152.512315,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Ikura Japan,,sushi,-33.676381,151.30523,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Zeus Street Greek,,greek,-33.676284,151.305067,New South Wales,OpenStreetMap amenity=fast_food via Overpass
banana blossom,,asian;salad,-33.675964,151.303139,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Little L,,chicken,-33.676253,151.305012,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Lebanese Pizza,,pizza,-33.942033,151.101516,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Kingsgrove Charcoal Chicken,,chicken,-33.942648,151.101644,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-32.179764,152.510121,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rusty's Hotdogs & Burgers,,,-32.180745,152.511341,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Sushi Yard,,sushi,-33.831414,151.222668,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Papaya Thai Express,,thai,-33.828402,151.23044,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Sinbad Kebab,,kebab,-33.871074,151.205419,New South Wales,OpenStreetMap amenity=fast_food via Overpass
One Stop Kebabz,,kebab,-33.87801,151.205952,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rocket Boy Pizza,Rocket Boy Pizza,pizza,-33.892628,151.186715,New South Wales,OpenStreetMap amenity=fast_food via Overpass
North Indian Flavour,,indian,-33.875798,151.206193,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Dera Uma,,japanese,-33.875812,151.205961,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-33.892433,151.187321,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Mortdale Hot Bread,,vietnamese,-33.97107,151.080757,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-33.970407,151.080171,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Otaru Sushi,,sushi,-33.96963,151.079115,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Kekko,,sandwich,-33.822565,151.193941,New South Wales,OpenStreetMap amenity=fast_food via Overpass
